from,post_id,text_trans,text,publish_time,cnt_retweet,cnt_comment,cnt_agree,user_id,screen_name,name,url,action,avatar,img,query,sentiment_score,cluster,event
facebook,810451634455943,"At a time when the export of Chinese electric vehicles to the United States poses a potential competitive threat to American car companies, Republican Senator Josh Hawley proposed that the Biden administration impose tariffs on Chinese electric vehicles# China # United States",在中国电动汽车输美对美国车企构成潜在竞争威胁之际，美国共和党籍参议员霍利（Josh Hawley）提案，要求拜登政府对中国电动汽车加征关税。#中国 #美国,2024-02-29 16:28:00,0,10,15,100064733404817,zaobaosg,Lianhe Zaobao 联合早报,https://www.facebook.com/zaobaosg/posts/810451634455943,post,,,,-0.29,,
facebook,797768769057416,#City Breakfast Name | Pan Jia Biao Pan Family Member Gao Yixin,"#城市早点名｜Pan Jia Biao 潘家镳 高逸芯 Yixin

#聚焦国际 据报道，以色列和巴勒斯坦武装组织哈马斯有望在斋戒月之前，达成暂时的人道主义停火。美国两名民主党参议员布卢门撒尔和孔斯在阿曼表示，他们早前同约旦王储侯赛因会面，并在耶路撒冷同以色列领导人会谈。两人表示，要求哈马斯释放被掳人质以换取停火的协议有望在几个星期内达成。台湾国立政治大学外交系教授李佳怡博士分析评论以色列与哈马斯停火的前景。

你可以到melisten收听完整podcast: bit.ly/3UI2eHo

#CAPITAL958 #mediacorpCAPITAL958 #资讯第一台 #陪你关心天下事 #1SGRadioNetwork",2024-02-22 13:33:02,0,2,31,100064728994668,capital958,Mediacorp CAPITAL 958 城市频道,https://www.facebook.com/capital958/posts/797768769057416,post,,,,0.03,,
facebook,280660665043615,Special Committee of the Communist Party of China: Immediately blacklist the drug Mingkangde!,"中共特设委员会：立即拉黑药明康德！

2月13日，美众议院中国共产党特设委员会在X平台发文，“药明康德与中共国军队和中国共产党有着深厚联系，敦促拜登政府立即将该公司列入黑名单！”2月12日委员会主席加拉格尔、高级议员克里希纳莫蒂、参议员彼得斯和参议员哈格蒂等两院两党议员联名致函美国财政部、国防部和商务部呼吁调查 #药明康德。",2024-02-14 16:09:25,0,0,1,100092990492989,profile.php?id=100092990492989,Mark Dt,https://www.facebook.com/profile.php?id=100092990492989/posts/280660665043615,post,,,,-0.78,,
facebook,891806416284292,"On January 31st local time, the US Senate Judiciary Committee summoned executives from social media companies to attend a hearing titled ""The Crisis of Large scale Technology and Online Child Sexual exploitation"".","【凭空飞出一个“曲线球”】美国参议院司法委员会在当地时间1月31日召集社交媒体公司的高管出席一场题为“大型科技与在线儿童性剥削危机”的听证会。

这些高管们包括脸书母公司Meta总裁扎克伯格、短视频平台TikTok总裁周受资、X社交平台公司首席执行官琳达·亚卡里诺、Snapchat公司首席执行长埃文·斯皮格尔以及网络实时通话软件公司Discord的领导人贾森·莱蒙。

他们在听证会上受到美国两党参议员的严厉批评，扎克伯格在会上曾起立转身，向举着儿童受害者照片的家长道歉。

耐人寻味的一幕是，阿肯色州的共和党联邦参议员汤姆·科顿（Tom Cotton）在听证会上一度跑题追问41岁的周受资是什么国籍，还质问他是否是任何其他国家的公民？周受资一脸无奈地一再重复：参议员，我是新加坡人。

这句话是不是让蚁粉联想到国庆日的经典主题歌？

视频编导：黎晓昕",2024-02-01 17:49:57,13,25,68,100063648266398,RedAnts.SG,RedAnts 红蚂蚁,https://www.facebook.com/RedAnts.SG/posts/891806416284292,post,,,,-0.02,,
facebook,808270618011435,"【 Early Topic 】 Reader Qiu Xianglin believes that Singaporean TikTok CEO Zhou Shouzi's outstanding performance in responding to repeated questioning by Republican Senator Tom Cotton during a congressional hearing in the United States is commendable in all aspects. Readers point out that although Zhou Shouzi's achievements are attributed to his personal personality traits, Singapore's bilingual and bicultural education policies undoubtedly have a significant impact on him. https://zb.sg/vTUW","【早话题】读者邱祥林认为，新加坡籍TikTok首席执行长周受资在美国国会听证会上回应美国共和党参议员科顿（Tom Cotton）反复质疑的表现各方面极其优异，令人激赏。读者指出，周受资的成就虽然得益于他个人的人格特质，但新加坡的双语和双文化教育政策，对他的影响肯定也功不可没。https://zb.sg/vTUW

#zaobaosg #早话题 #新加坡 #singapore #周受资 #美国参议院",2024-02-25 22:22:00,1,33,137,100064855111722,ZaobaoKopitiam,早报Kopitiam,https://www.facebook.com/ZaobaoKopitiam/posts/808270618011435,post,,,,0.89,,
facebook,835221841967940, ,随着中国对台湾的军事、经济及外交施压不断加大，美国国会议员对中国入侵台湾的担忧也在增加，多位来自美国两党的参议员本星期共同提出一个法案，要求美国政府在总统判定中国已对台湾发动武装攻击后的30天内取消美中税收协定。,2024-03-09 10:10:10,4,58,35,100064403965315,voachinese,美国之音中文网,https://www.facebook.com/voachinese/posts/835221841967940,post,,,,0.21,,
facebook,931002585136989,Drop food while delivering bombs! The US senator exposed the contradictions and hypocrisy of the United States in Gaza.,一边空投食物，一边输送炸弹！美参议员揭露美国在加沙的矛盾与伪善。,2024-03-10 20:29:09,3,2,7,100046817687884,profile.php?id=100046817687884,时事政治新闻娱乐玩乐,https://www.facebook.com/profile.php?id=100046817687884/posts/931002585136989,post,,,,-0.89,,
facebook,792510276250079,"The US Senate Judiciary Committee held a hearing in Washington on January 31st titled ""The Crisis of Large Technology Companies and Cyber Child Sexual exploitation."". During the hearing, Republican Senator Tom Cotton repeatedly questioned Tiktok CEO Zhou Shouzi about his nationality, and Zhou repeatedly reiterated that he was Singaporean.",美国国会参议院司法委员会1月31日在华盛顿举行一场题为“大型科技公司与网络儿童性剥削危机”的听证会。期间，共和党籍参议员汤姆·科顿在听证会上反复盘问Tiktok总裁周受资的国籍，周受资则多次重申自己是新加坡人。,2024-02-01 14:49:02,105,215,352,100064733404817,zaobaosg,Lianhe Zaobao 联合早报,https://www.facebook.com/zaobaosg/posts/792510276250079,post,,,,-0.01,,
facebook,929470071956907,"The democratic system of the Free Lighthouse is simply a joke. Capitalists sponsor election fees to politicians, but politicians who are elected use the people's tax money to repay their debts. The country's debt is tens of thousands of trillion, as if it doesn't need to be taken seriously.","自由灯塔国的民主制度简直就是一个玩笑，资本家赞助竟选费给政客，政客当选却拿着人民纳税钱去报恩，国家债务几万兆，好像不用当回事。

＝＝＝＝＝＝＝＝＝＝＝＝＝

美国参议员：美国政府拿着纳税人的钱持续资助以色列购买武器 这是不可接受的！

7日，美国参议员伯·桑德斯在油管发布视频，视频中，桑德斯指责美国资助以色列武器的行为等同于同谋，他表示，美国政府拿着纳税人的钱摧毁加沙的举措是不可接受的。",2024-03-07 22:56:01,2,0,4,100046817687884,profile.php?id=100046817687884,时事政治新闻娱乐玩乐,https://www.facebook.com/profile.php?id=100046817687884/posts/929470071956907,post,,,,-0.87,,
facebook,10157140864280686,"On Tuesday evening (2/25), several Democratic presidential candidates accused each other of supporting authoritarianism during a debate.     https://www.voachinese.com/a/democratic-presidential-candidates-point-to-each-other-as-in-favor-of-authoritarianism-20200226/5305852.html",星期二（2/25）晚间的美国民主党总统参选人辩论会上，几位参选人互相指责对方支持威权主义。前纽约市长布隆伯格主张美国与中国接触，并称中国领导人习近平必须对中国政治局负责。前副总统拜登措辞强硬地称习近平是“骨子里没有民主二字的人，是一个恶棍。” 佛蒙特州联邦参议员桑德斯说，中国是真正的独裁政权。https://www.voachinese.com/a/democratic-presidential-candidates-point-to-each-other-as-in-favor-of-authoritarianism-20200226/5305852.html,2020-02-27 05:49:48,387,2472,1677,100064403965315,voachinese,美国之音中文网,https://www.facebook.com/voachinese/posts/10157140864280686,post,,,,-0.27,,
facebook,10157705118465686,     ,美国国会参议院共和党籍的情报委员会代理主席马可·鲁比奥（Senator Marco Rubio）是对华“鹰派”的领军人物之一，对美国国会的中国政策有着非常重要的影响；他因致力于维护香港民主自由和新疆维吾尔人权，鲁比奥参议员两次被中国政府列入制裁名单。美国之音这个短片简单回顾了鲁比奥的从政经历和他在对华政策上较为系统的阐述，议题包括贸易、人权、知识产权等。,2020-08-22 23:19:56,28,72,231,100064403965315,voachinese,美国之音中文网,https://www.facebook.com/voachinese/posts/10157705118465686,post,,,,0.1,,
facebook,728373055986153,"  Republican Senator Rubio from Florida further pointed out that China's influence permeates all aspects of American society, and ""the CCP is committed to subduing the United States without fighting,"" attempting to make the United States do what they hope to achieve.",美国国会参议院情报委员会两党领袖周三在一场讨论美国如何对抗中国影响力渗透问题的听证会上表示，来自中国共产党所构成的威胁“远远超出美国所面临过的其它任何问题”。来自佛罗里达州的共和党参议员鲁比奥进一步指出，中国影响力渗透美国社会各层面，“中共致力于不用打仗就制伏美国”，企图让美国做他们希望达成的事情。,2023-09-28 11:53:44,41,224,239,100064403965315,voachinese,美国之音中文网,https://www.facebook.com/voachinese/posts/728373055986153,post,,,,-0.08,,
facebook,735633801926745,"""I am very disappointed with the statement of the Chinese Ministry of Foreign Affairs because it did not show sympathy or support for Israel during this difficult period."" US Senator Schumer urged China to express support for Israel, which has been attacked by Hamas, during a meeting with Chinese Foreign Minister Wang Yi on the 9th. The Chinese Ministry of Foreign Affairs expressed deep concern over the situation and called on all parties involved to remain calm and restrained, immediately cease fire, and protect civilians.",“我对(中国)外交部的声明感到非常失望，因为它没有在这个困难时期对以色列表示同情或支持”，美国参议员舒默9日在会晤中国外交部长王毅时敦促中国对遭受哈马斯袭击的以色列表示支持。中国外交部表示对局势“深表关切”，并呼吁有关各方保持冷静克制，立即停火，保护平民。,2023-10-09 21:51:38,12,84,50,100064403965315,voachinese,美国之音中文网,https://www.facebook.com/voachinese/posts/735633801926745,post,,,,-0.79,,
facebook,735595971930528,       ,美国国会参议院多数党领袖舒默9日在北京与中国国家主席习近平会面时呼吁中国与以色列人民站在一起，谴责哈马斯的袭击。习近平强调希望改善两国关系。美国国会代表团由三名民主党和三名共和党参议员组成。这是2019年以来第一个访问中国的美国国会代表团。,2023-10-09 20:49:25,12,13,26,100064403965315,voachinese,美国之音中文网,https://www.facebook.com/voachinese/posts/735595971930528,post,,,,0.09,,
facebook,10159596824800686,"On March 27th, US Senator Rubio once again called for a ban on TikTok in the Senate session. He said, ""We should take action as soon as possible. We should ban TikTok because it is detrimental to the United States. It harms our country and poses a threat to our future.""","美国国会参议员卢比奥3月27日在参议院院会上再次呼吁禁止TikTok 。他说：“我们应该尽快采取行动。我们应该禁止TikTok，因为它对美国不利。它危害我们的国家，对我们的未来构成威胁。” 
美国之音中文网视频 - https://www.voachinese.com/a/7027331.html",2023-03-30 01:03:39,208,1012,1724,100064403965315,voachinese,美国之音中文网,https://www.facebook.com/voachinese/posts/10159596824800686,post,,,,-0.42,,
facebook,659607986195994,"""The United States and China need dialogue, not only for the United States, but also for China and the world,"" Republican Senator Kennedy said in a speech at the Senate meeting on the 7th. He criticized China's unwillingness to engage in dialogue and said that unwillingness to engage in dialogue is a loss for China. He said that given China's declining reputation worldwide, it is even more important to engage with the world again, including dialogue with the United States.",“美国与中国需要对话，不仅是为了美国，也是为了中国和世界”，美国共和党籍参议员肯尼迪7日在院会发言中说。他批评中国不愿意对话， 并且说不愿意对话是中国的损失。他说鉴于中国现在在全世界的声望下跌，更应该重新与世界接触，包括与美国对话。,2023-06-10 05:56:01,86,1171,1007,100064403965315,voachinese,美国之音中文网,https://www.facebook.com/voachinese/posts/659607986195994,post,,,,0.01,,
facebook,735741538582638,"    He said he was pleased that the new statement from the Chinese Ministry of Foreign Affairs condemned the loss of civilian life. Chinese Foreign Ministry spokesperson Mao Ning said in a press briefing on the 9th that China ""deeply saddens the civilian casualties caused by the Israeli Palestinian conflict and opposes and condemns actions that harm civilians."". Senator Schumer also stated that it is necessary to address issues such as forced technology transfer and intellectual property theft by the Chinese government, and urged China to cooperate to stop the flow of fentanyl precursor chemicals into the United States.",美国国会参议院多数党领袖舒默9日与中国外长王毅和中国国家主席习近平举行了会谈。他对媒体表示，他在会谈中向习近平直接提出要求，敦促中国外交部针对哈马斯的袭击发表更强有力的声明。他说他很欣慰中国外交部新的声明对于造成平民生命丧失表达了谴责。中国外交部发言人毛宁在9日的新闻简报会上说中国“对巴以冲突造成平民伤亡感到十分痛心，反对和谴责伤害平民的行为”。舒默参议员还表示必须解决中国政府强制技术转让、窃取知识产权等问题，并敦促中国合作，制止芬太尼前体化学品的流入美国。,2023-10-10 01:36:55,112,164,281,100064403965315,voachinese,美国之音中文网,https://www.facebook.com/voachinese/posts/735741538582638,post,,,,0.21,,
facebook,1075568543754478,"Raymond: By 2030, cutting-edge chips produced in the United States can account for 20% of the world's total","雷蒙多：2030年美国产尖端晶片可占全球20%
https://www.zaobao.com.sg/news/world/story20240227-1470793

（华盛顿综合电）美国商务部长雷蒙多有信心在六年内，全球20%的尖端逻辑晶片将在美国生产。不过她也直言，先进半导体公司目前向政府申请的补助金额过高，大多数申请不会获得满足。

雷蒙多星期一（2月26日）在华盛顿战略与国际研究中心发表演讲时披露，目前已有600多家公司提交资助意向书，申请超过700亿美元（约940亿5000万新元）的补助金，但“绝大多数”都不会得到补贴，因为政府计划拨出的资金仅280亿美元。

雷蒙多说，目前商务部正在与英特尔、台积电和三星在内的各大公司持续磋商。为了支持更多项目，她敦促晶片公司“以更少的成本做更多事情”。

据雷蒙多透露，美国政府将优先考虑可在2030年前投入营运的项目，目前暂时不考虑其他更长期的项目。

美国国会于2022年8月通过527亿美元的《晶片与科学法案》，当中包含一项针对美国半导体制造业的390亿美元补助计划，旨在帮助企业设厂和提高晶片产能，减少依赖亚洲等地的进口。商务部计划将其中280亿美元投入尖端设施。

美国产尖端逻辑晶片 目前全球占比为零
商业部估计，联邦政府拨出的这笔资金将确保到了2030年，美国生产的尖端逻辑晶片可占全球20%，目前美国的占比为零。

雷蒙多说：“我们还相信，我们将成功拥有领先的内存，这也是人工智能系统的关键投入。”

她指出，虽然美国在晶片设计和人工智能大型语言模型的开发处于领先地位，但美国并不制造或封装人工智能和国防所需的先进晶片。

雷蒙多说：“残酷的事实是，美国无法在如此不稳定的基础上，作为技术和创新领导者引领世界。我们必须在美国本土制造这些晶片。”

本月初，商务部宣布将向总部位于纽约的半导体晶圆代工公司格芯（Global Foundries）提供15亿美元补助，以加强美国传统晶片的供应。这是商务部根据《晶片与科学法案》发布的第三项补贴金。",2024-02-28 08:49:05,0,0,0,100039185768773,profile.php?id=100039185768773,阿虎,https://www.facebook.com/profile.php?id=100039185768773/posts/1075568543754478,post,,,,0.49,,
facebook,356783820527760,🇯🇵 【 Recommended this week 】 # High yield second-hand long-term rental apartment next to Osaka Tianxia Tea House Station ★ Only 245 million yen (approximately 11.9 million RMB),"🇯🇵【本周推荐】#大阪 天下茶屋站旁整栋高收益二手长租公寓★仅2.45亿日元(约1190万rmb)
满租状态高达7.5%利回‼
🛏1996年建★4层43户铁骨造★新耐震
四线可用★南海线➕堺筋线➕阪堺线➕四桥线★通天阁①难波②心斋桥③梅田④各大商圈一线直达
抄底日元汇率,坐拥2025世博会红利
物件概要书：
附加信息：
本二手物件免中介费
土地297.07㎡
建筑723.73㎡
4层共43间房
到天下茶屋 南海线/堺筋线 约210米
到北天下茶屋 阪堺线 约250米
到岸里站 四桥线 约700米",2024-02-20 15:13:18,0,0,0,100085884347082,ztoverseasfb,忠泰海外Zhongtai Overseas,https://www.facebook.com/ztoverseasfb/posts/356783820527760,post,,,,0.22,,
facebook,916051270527153,Huge news for Rupert!!,Huge news for Rupert!!,2024-03-08 04:58:27,3,4,20,100063668651806,itsleebrain,Lee Brain,https://www.facebook.com/itsleebrain/posts/916051270527153,post,,,,0.98,,
facebook,362627240010814,"Introducing the NOW Digester System by End of Waste! This innovative solution decomposes food scraps into grey water, perfect for wastewater treatment release and safe for public sewers. It can digest a variety of food waste, from rice to meat with bones and seafood. Ideal for urban spaces like department stores, condos, hotels, and schools.⁣
⁣
Find out more by speaking to the team at THAIFEX – HOREC Asia 2024: ⁣
📍 Hall 12, X31⁣
⁣
𝗥𝗲𝗺𝗲𝗺𝗯𝗲𝗿 𝘁𝗼 𝗽𝗿𝗲-𝗿𝗲𝗴𝗶𝘀𝘁𝗲𝗿 𝗳𝗼𝗿 𝗮𝗰𝗰𝗲𝘀𝘀 𝘁𝗼 𝗧𝗛𝗔𝗜𝗙𝗘𝗫 – 𝗛𝗢𝗥𝗘𝗖 𝗔𝘀𝗶𝗮 𝟮𝟬𝟮𝟰: https://registration.thaifex-horec.asia/ ⁣
⁣
#TogetherForHORECA #THAIFEXHORECAsia2024 #THAIFEXHORECAsia #THAIFEXHORECAsiaVisitor #THAIFEXHORECAcademy #thaifex #thaifexhoreca #HoReCa #foodservice #hospitality #THAIFEXAnuga #THAIFEXAnugaAsia #Anuga #weareanuga #endofwaste #foodwaste","Introducing the NOW Digester System by End of Waste! This innovative solution decomposes food scraps into grey water, perfect for wastewater treatment release and safe for public sewers. It can digest a variety of food waste, from rice to meat with bones and seafood. Ideal for urban spaces like department stores, condos, hotels, and schools.⁣
⁣
Find out more by speaking to the team at THAIFEX – HOREC Asia 2024: ⁣
📍 Hall 12, X31⁣
⁣
𝗥𝗲𝗺𝗲𝗺𝗯𝗲𝗿 𝘁𝗼 𝗽𝗿𝗲-𝗿𝗲𝗴𝗶𝘀𝘁𝗲𝗿 𝗳𝗼𝗿 𝗮𝗰𝗰𝗲𝘀𝘀 𝘁𝗼 𝗧𝗛𝗔𝗜𝗙𝗘𝗫 – 𝗛𝗢𝗥𝗘𝗖 𝗔𝘀𝗶𝗮 𝟮𝟬𝟮𝟰: https://registration.thaifex-horec.asia/ ⁣
⁣
#TogetherForHORECA #THAIFEXHORECAsia2024 #THAIFEXHORECAsia #THAIFEXHORECAsiaVisitor #THAIFEXHORECAcademy #thaifex #thaifexhoreca #HoReCa #foodservice #hospitality #THAIFEXAnuga #THAIFEXAnugaAsia #Anuga #weareanuga #endofwaste #foodwaste",2024-02-20 16:36:17,0,0,2,100087906225752,thaifexhorecasia,THAIFEX-Horec Asia,https://www.facebook.com/thaifexhorecasia/posts/362627240010814,post,,,,0.68,,
facebook,926961676096031,"In today's fast-paced consumer markets, industrial wastewater and undesirable by-products can pose significant challenges. However, effective processing of this type of waste can lead to converting it into a reusable product or treating it suitably for safe release back into the environment. This is where KlipTank comes in.

At KlipTank, we specialise in providing solutions for processing industrial waste. Our expertise lies in converting waste into a reusable resource or treating it appropriately to minimise its environmental impact. 

We understand that many industrial by-products contain chemical components, and as such, we offer a variety of liner material options to suit specific needs. Whether it's exchanging galvanized wire ropes for stainless steel or providing chemical-resistant fittings, we can tailor our tanks to meet the specific requirements of your operation.

Ready to explore our industrial waste processing solutions? Contact our friendly team to discuss your specific requirements today. Call us on 0800 225 222 or visit https://kliptank.com/","In today's fast-paced consumer markets, industrial wastewater and undesirable by-products can pose significant challenges. However, effective processing of this type of waste can lead to converting it into a reusable product or treating it suitably for safe release back into the environment. This is where KlipTank comes in.

At KlipTank, we specialise in providing solutions for processing industrial waste. Our expertise lies in converting waste into a reusable resource or treating it appropriately to minimise its environmental impact. 

We understand that many industrial by-products contain chemical components, and as such, we offer a variety of liner material options to suit specific needs. Whether it's exchanging galvanized wire ropes for stainless steel or providing chemical-resistant fittings, we can tailor our tanks to meet the specific requirements of your operation.

Ready to explore our industrial waste processing solutions? Contact our friendly team to discuss your specific requirements today. Call us on 0800 225 222 or visit https://kliptank.com/",2024-03-13 14:01:27,0,0,0,100063466216121,kliptank,Kliptank Limited,https://www.facebook.com/kliptank/posts/926961676096031,post,,,,-0.03,,
facebook,122097031778230897,"Adra Group Acquires Maclean & Lawrence
PRESS RELEASE 1 June 2021

The addition of Maclean & Lawrence to the Adra Group of companies will enhance the services available to our clients and support the overall growth strategy of the Company.
Maclean & Lawrence was first established in 1956 and has established a niche operation within the Western Australian construction industry as Hydraulic Services Consulting Engineers.
With a focus on Hydraulic Services, Maclean & Lawrence has been involved with a diverse range of projects across Western Australia - from Broome to Esperance, Kalgoorlie to the Perth metropolitan area.
In summary, Maclean & Lawrence assist its clients with ensuring the efficient, hygienic, safe and legal collection, storage, control, transport, regulation, measurement and use of water or the by-products of water (wastewater & sewage).
“This acquisition demonstrates our commitment to provide exceptional engineering services to our customers and to expand these services to the former Maclean & Lawrence customers. We are excited to integrate with the loyal customers and employees in Western Australia","Adra Group Acquires Maclean & Lawrence
PRESS RELEASE 1 June 2021

The addition of Maclean & Lawrence to the Adra Group of companies will enhance the services available to our clients and support the overall growth strategy of the Company.
Maclean & Lawrence was first established in 1956 and has established a niche operation within the Western Australian construction industry as Hydraulic Services Consulting Engineers.
With a focus on Hydraulic Services, Maclean & Lawrence has been involved with a diverse range of projects across Western Australia - from Broome to Esperance, Kalgoorlie to the Perth metropolitan area.
In summary, Maclean & Lawrence assist its clients with ensuring the efficient, hygienic, safe and legal collection, storage, control, transport, regulation, measurement and use of water or the by-products of water (wastewater & sewage).
“This acquisition demonstrates our commitment to provide exceptional engineering services to our customers and to expand these services to the former Maclean & Lawrence customers. We are excited to integrate with the loyal customers and employees in Western Australia",2024-02-27 11:59:14,0,0,0,61556926916737,profile.php?id=61556926916737,Maclean & Lawrence and Adra Group Company,https://www.facebook.com/profile.php?id=61556926916737/posts/122097031778230897,post,,,,0.57,,
facebook,10164520271044619,"Great news for Prince Rupert! This has been a long time coming, and there is a long list of people (in government at the municipal, provincial, and federal levels, as well as critical partners in the private sector, whose advocacy has supported the effort). A special shout out to Lee Brain and Blair Mirau from the previous Council, Jennifer Rice for her advocacy in Victoria, and Taylor Bacharach in Ottawa.  We now have the funds needed to transform our water infrastructure into a sustainable, modern, and dependable component of the community.","Great news for Prince Rupert! This has been a long time coming, and there is a long list of people (in government at the municipal, provincial, and federal levels, as well as critical partners in the private sector, whose advocacy has supported the effort). A special shout out to Lee Brain and Blair Mirau from the previous Council, Jennifer Rice for her advocacy in Victoria, and Taylor Bacharach in Ottawa.  We now have the funds needed to transform our water infrastructure into a sustainable, modern, and dependable component of the community.",2024-03-08 04:42:28,0,2,6,770474618,nick.adey5,Nick Adey,https://www.facebook.com/nick.adey5/posts/10164520271044619,post,,,,0.97,,
facebook,1147731693306438,"This happened last weekend in Vermont...the operational and engineering ineptitude of Casella Waste Systems on full display.  Keep in mind, this is the same company whose NCES Landfill in Bethlehem, NH has contaminated the surrounding watershed of the Ammonoosuc River, with NCES surface water runoff containing PFAS contaminants being released directly into the Ammonoosuc River.  We cannot afford to have these types of incidents occurring next to Forest Lake, in an area surrounded by wetlands which also feed into the Ammonoosuc River, also upstream of the Town of Littleton, in an area tested to be free from PFAS contamination.  Simply put, this company does not have the engineering and operational chops to ensure that the area remains PFAS-free, as evident by last weekend's ""release"" in Vermont.
Of course, that's just my opinion.  JS","This happened last weekend in Vermont...the operational and engineering ineptitude of Casella Waste Systems on full display.  Keep in mind, this is the same company whose NCES Landfill in Bethlehem, NH has contaminated the surrounding watershed of the Ammonoosuc River, with NCES surface water runoff containing PFAS contaminants being released directly into the Ammonoosuc River.  We cannot afford to have these types of incidents occurring next to Forest Lake, in an area surrounded by wetlands which also feed into the Ammonoosuc River, also upstream of the Town of Littleton, in an area tested to be free from PFAS contamination.  Simply put, this company does not have the engineering and operational chops to ensure that the area remains PFAS-free, as evident by last weekend's ""release"" in Vermont.
Of course, that's just my opinion.  JS",2024-03-03 20:30:00,0,2,6,100023749787436,SaveForestLake,Jon Swan,https://www.facebook.com/SaveForestLake/posts/1147731693306438,post,,,,-0.85,,
facebook,893973582735738,"STRUGGLING with DEER? 🦌 My gardening advice to make YOUR gardens deer & rabbit resistant 🌿 Behind me in this video are 10 bird feeders. I have 14 deer that come daily to munch. 🦌 Out of my love for flowers and gardening, I had to figure out a way to keep the deer & rabbits away. 🌿 I am sharing my secrets with you to keep your garden safe from critters. With diligence and a little hard work, I know you can too! 👩🏼‍🌾 My formula for keeping deer & rabbits from eating my perennials and annuals:🌿 For success you need to use both steps! 1️⃣ Spray Liquid Fence:.🦌 Spray TWO times a week on all garden beds and container gardens. If you have heavy rain storms, apply again! I have found that spraying MORE than recommended is needed to keep deer away. 🐇 Rabbits seem NOT to be not bothered by Liquid Fence. For rabbit issues, go to step 2  2️⃣ Spread Milorganite:  🌿 Using a hand spreader, spread Milorganite TWO times a month on all garden beds. 🦌 It is a FANTASTIC fertilizer!! YOUR hostas will grow like the wind and the deer will walk away!!! A win! Win!   🤔 What is Milorganite?  🌿 Milorganite is a non burning, slow release, organically derived nitrogen fertilizer. It is heat dried microbes that have digested organic material in wastewater from Milwaukee. One of the nations oldest recycling programs (starting in 1926).  🤗 Share your secrets to keeping deer away from your gardens! It could really help someone in need… 🤗 If you would like the links to these products type: “deer” in the comments.  #GardenProblems #GardeningProblems #DeerResistant #GardeningAdvice #GardenTips","STRUGGLING with DEER? 🦌 My gardening advice to make YOUR gardens deer & rabbit resistant 🌿 Behind me in this video are 10 bird feeders. I have 14 deer that come daily to munch. 🦌 Out of my love for flowers and gardening, I had to figure out a way to keep the deer & rabbits away. 🌿 I am sharing my secrets with you to keep your garden safe from critters. With diligence and a little hard work, I know you can too! 👩🏼‍🌾 My formula for keeping deer & rabbits from eating my perennials and annuals:🌿 For success you need to use both steps! 1️⃣ Spray Liquid Fence:.🦌 Spray TWO times a week on all garden beds and container gardens. If you have heavy rain storms, apply again! I have found that spraying MORE than recommended is needed to keep deer away. 🐇 Rabbits seem NOT to be not bothered by Liquid Fence. For rabbit issues, go to step 2  2️⃣ Spread Milorganite:  🌿 Using a hand spreader, spread Milorganite TWO times a month on all garden beds. 🦌 It is a FANTASTIC fertilizer!! YOUR hostas will grow like the wind and the deer will walk away!!! A win! Win!   🤔 What is Milorganite?  🌿 Milorganite is a non burning, slow release, organically derived nitrogen fertilizer. It is heat dried microbes that have digested organic material in wastewater from Milwaukee. One of the nations oldest recycling programs (starting in 1926).  🤗 Share your secrets to keeping deer away from your gardens! It could really help someone in need… 🤗 If you would like the links to these products type: “deer” in the comments.  #GardenProblems #GardeningProblems #DeerResistant #GardeningAdvice #GardenTips",2024-02-27 06:55:42,75,182,549,100063693144505,GraceInThisSpace,Grace In This Space,https://www.facebook.com/GraceInThisSpace/posts/893973582735738,post,,,,0.27,,
facebook,762775185911524,"TR Aqua is a leading manufacturer & Supplier of Zero Liquid Discharge Plant in Delhi/NCR, India.

Features:
1. ZLD plant is an advanced water treatment process that purifies and recycles the wastewater.
2. The end of the industrial process with zero liquid waste at the end.
3. it’s aim is to release safe water to environment.
4. Great Price.

IF there is any requirement of Zero Liquid Discharge Plant , Please Contact us!
Website: www.traqua.in
Mail-Id :- info@traqua.in
Mob no.:- 099714 40474

#ZeroLiquidDischargePlant #Traqua #watertreatmentplant #watertreatmentplant #watertreatmentsystem #IndustrialROPlant #EFFLUENTTREATMENTPLANT #sewagetreatmentplant #watersoftenerplant #DemineralizationPlant #commercialroplant #IndustrialROPlant #roplant #Traqua #watertreatmentplant #EFFLUENTTREATMENTPLANT #SewageTreatmentPlantManufacturer #ZeroLiquidDischargePlant","TR Aqua is a leading manufacturer & Supplier of Zero Liquid Discharge Plant in Delhi/NCR, India.

Features:
1. ZLD plant is an advanced water treatment process that purifies and recycles the wastewater.
2. The end of the industrial process with zero liquid waste at the end.
3. it’s aim is to release safe water to environment.
4. Great Price.

IF there is any requirement of Zero Liquid Discharge Plant , Please Contact us!
Website: www.traqua.in
Mail-Id :- info@traqua.in
Mob no.:- 099714 40474

#ZeroLiquidDischargePlant #Traqua #watertreatmentplant #watertreatmentplant #watertreatmentsystem #IndustrialROPlant #EFFLUENTTREATMENTPLANT #sewagetreatmentplant #watersoftenerplant #DemineralizationPlant #commercialroplant #IndustrialROPlant #roplant #Traqua #watertreatmentplant #EFFLUENTTREATMENTPLANT #SewageTreatmentPlantManufacturer #ZeroLiquidDischargePlant",2024-02-14 16:49:28,18,0,2,100065371474606,traquapvt,TR AQUA PVT. LTD.,https://www.facebook.com/traquapvt/posts/762775185911524,post,,,,0.59,,
