user_id,screen_name,name,description,fan,validation,avatar,type
1367072058098651136,NowtConspiraci1,NowtConspiracies,"NoMoreConspiracies was me. Anti QAnon Nonsense.
I am low on pickle jars. But I have lots of Moello cherry jars.",392,False,https://pbs.twimg.com/profile_images/1446146699177578502/q1d61m-C_normal.jpg,
1642737893776171010,PamelaTaylor000,Pamela Taylor,Dunedin MP contender.  Authorised by Pamela Taylor taylor.pamela77@yahoo.com,1192,False,https://pbs.twimg.com/profile_images/1642738320932507648/tLzsAIgT_normal.jpg,
1523884671481827328,QueenDarbyy,⚜️💎 Queen Katerina💎⚜️,🇺🇸🔥#TrumpOrBust🔥🇺🇸Daughter of the American Revolution💫It's in my DNA💖NRA4Life💥 BackTheBlue💙✨️✝️Isaiah 14:27✨️,65905,False,https://pbs.twimg.com/profile_images/1703859525776822272/R1FBkpoq_normal.jpg,
831740758294147072,MaureenHSulliv2,Maureen H Sullivan,"Irish Catholic/Old World. Summer flowers/ baby birds/country life. Appalachian mountains. Chickens, and other hens. A dog I love, and a good, good, man.",50,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
390216261,VotingForTheMan,St Elizabeth Ann Seton 🙏🏼🇺🇸,Biden is an illegitimate pResident. “ULTRA-MAGA” 🙏🏼🇺🇸 Anti-Communist Anti-Fascist #AmericaFirst. It’s GOOD vs evil.,2657,False,https://pbs.twimg.com/profile_images/1704826988240752640/mMW_ow6v_normal.jpg,
1722990746163105792,NancyMalam12270,Nancy Malama,,3,False,https://pbs.twimg.com/profile_images/1722991207213572096/4Xr9TbWq_normal.jpg,
1446384861397331968,LightBoxNews,FunTimeZoo,Name: Cordon | Possibly ZooTed | Tacos | Atmospheric Science Program | SciBlue Climate Modification | Houston | Huntington Beach | Omega Thor | 🌮😁,1498,False,https://pbs.twimg.com/profile_images/1733739848215797760/Q2Nym-HG_normal.jpg,
1613964867433529348,CCDFUSAWILCO,Williamson County Citizens Defending Freedom,"We empower We the People to take back their power by holding local elected officials accountable to their oath of office, our constitution and all laws.",59,False,https://pbs.twimg.com/profile_images/1613965182379622424/ZYDIVQCv_normal.jpg,
255693018,shiwwai,shiwwai🍉 原発再稼働､原発新増設､核燃やめろ,"あの日から12年余…｜No Nuke-反核•反原発､環境､人権､平和｜維新の会🙅｜#FreePalestine🇵🇸｜2011年2月､中国電力が埋め立て工事を強行したことで風前の灯となった上関原発建設予定地の田ノ浦を守る人々とUstreamで繋がろうとしたのがツイッターの始まり

RTs≠endorsement",804,False,https://pbs.twimg.com/profile_images/1542150642/trefoil_image_in_animatio__of_IAEA_normal.jpg,
2769857832,akfullerton,Arthur K. Fullerton 🌈(he/him),"Happy 2024. Make it a year of kindness, mercy, and awe.",920,False,https://pbs.twimg.com/profile_images/1070318296824573958/UE0H5ioY_normal.jpg,
1214652812908474369,300furrybears,Meep,Twenty | ⚽️ and 🏒 favorite sports | ☭⃠ 🌻 | Many tweets will be related to sports,594,False,https://pbs.twimg.com/profile_images/1583857349969731586/a5lbW0Eh_normal.jpg,
28936899,neutrino78x,Brian (neutrino78x),"US Navy submarines veteran  🇺🇸 STS3(SS). E-4. 1999-2003. 
PC Gamer.  Brian is my real name, Age 45.
Also on: instagram, mastodon, twitch, youtube, bluesky.",1311,False,https://pbs.twimg.com/profile_images/833741810774126592/YArpjRuL_normal.jpg,
17680940,pdougmc,Douglas Pierre,"Retired, Interests: Gardening, photography, classical music, Astronomy, bicycling, Politics      Mastodon:   
@pdougmc@mastodon.social",419,False,https://pbs.twimg.com/profile_images/676510546/Capture_normal.JPG,
818830485593866240,Brandi_Buchman,Brandi Buchman,"Writing a book. 1/6 beat is my domain+ OK, PB trial. Bylines: @lawcrimenews. @emptywheel. Former sr. staff writer @dailykos. Reporter @CourthouseNews, @27east.",64315,False,https://pbs.twimg.com/profile_images/1736455182215487488/GS96WotK_normal.jpg,
136360987,RESatt999,RESatt999 ( ･᷄ὢ･᷅ )r乆,HalfBakedVideoGameNerd:D,386,False,https://pbs.twimg.com/profile_images/1284763178329493506/_JwKY9uW_normal.jpg,
1722156014722494464,IScanInfo,IScanInfo,"Application for press review and national and international information monitoring, foreign information translated into English",15,False,https://pbs.twimg.com/profile_images/1722156173917372416/z0VAzQlJ_normal.jpg,
1672721185,jbthomson51,John Thomson,"ICFI supporter, Trotskyist, Seeking the truth. International working class. anti war earthling  https://t.co/amS4WuqGHU",209,False,https://pbs.twimg.com/profile_images/1497376867720269828/EsXPDmVd_normal.jpg,
1549837391258583041,GuySand570,Guy Sanders,"This phrase should be placed on every politician’s office wall…”It’s about the Constitution, stupid.”",425,False,https://pbs.twimg.com/profile_images/1749543734696419328/n-Ujq83N_normal.jpg,
1684998200103690242,DonaldRich15455,Donald Richmond,"My revised X acct after my @dkrich17 acct.
""The true measure of your education is not what you know,
but how you share what you know with others.""
~ Kent Nerbur",65,False,https://pbs.twimg.com/profile_images/1684998406157262848/9XsDcXx1_normal.png,
3154935514,Haldane29,🇺🇸🙏🏻😷💚🆘☄️🇺🇦⏰,We will die by the hand of climate change bc American politics is dooming us.,422,False,https://pbs.twimg.com/profile_images/1319693606639251458/XK6dRMe8_normal.jpg,
2886028997,cwright16711,True Charles Wright,"Received my Bachelor's Degree in September of 2014, at  ITT-TECH for ISS,Information System Security! 
Life Long learning never stops!",314,False,https://pbs.twimg.com/profile_images/659927838959779844/GGqts3sO_normal.jpg,
295168379,EruditeRisk,Erudite Risk,What You Do Know Can't Hurt You,253,False,https://pbs.twimg.com/profile_images/378800000783559860/16c487e43ea69ef3eee93ff2ad32483d_normal.png,
780602987051749376,ARealAmerican12,A Real American,ㅤㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤㅤ,25,False,https://pbs.twimg.com/profile_images/1671611817280380935/CpUJ4u9n_normal.jpg,
518816834,PaulKingsley7,Paul Kingsley,"Research Scientist, but this is a PERSONAL ACCOUNT. Reviewer 2. Opinions are my own and DO NOT reflect my employer. he/him",1527,False,https://pbs.twimg.com/profile_images/1505355397384876042/kRFFMY8U_normal.jpg,
370699844,michaelnoveck,Michael Noveck,,151,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
300642262,eclecticbrotha,Ragnarok Lobster,"Now I am become sarcasm, destroyer of worlds. Cogito ergo sumbitch ipso facto vis a vis hold deez.",52848,False,https://pbs.twimg.com/profile_images/1748389886120402945/yhYm-iQ0_normal.jpg,
49178887,chrispydog,chrispydog,,1735,False,https://pbs.twimg.com/profile_images/767519068/Dragon_normal.jpg,
317980134,CraigCaplan,Craig Caplan,@CSPAN Capitol Hill Producer. Reads Congressional Record every day. Former @RTCACapitolHill Chair. Philly fan since birth. @AmericanU. #FlyEaglesFly,34996,False,https://pbs.twimg.com/profile_images/1642743203857068032/AhSCGIqt_normal.jpg,
1321691918477201408,PerusalPolitics,Political Perusal,"Researcher and Analyst | Supporter @hrw | Politics
Try Being Informed, Instead of Just Opinionated ⌛ 📰",339,False,https://pbs.twimg.com/profile_images/1419272526736334848/jMBMC16a_normal.jpg,
1585667220591345674,BadlandsMedia_,Badlands Media,Founded by @patel_patriot & @kate_awakening in 2022 A collective of citizen journalists doing our part in the information war. WE ARE THE NEWS NOW,23785,False,https://pbs.twimg.com/profile_images/1654303975326330882/PBsaTdbL_normal.jpg,
1250524947149094919,deanvotesright,MAGA🇺🇸SPORTS 🇺🇸GUY⚾️🏈🏀⛳,"The more they push to keep Trump from running for POTUS, the more important it is that he wins. #Trump2024 🚫 by @jojofromjerz @PPFA @RBReich @wolfiesmom Et al.",3975,False,https://pbs.twimg.com/profile_images/1744619123022172160/b4tUJJJH_normal.jpg,
1556007682217332736,zoomnewskrd,Zoom News,"Zoom Media Corporation is a news outlet in Iraq, owned by Al-Ma'adel Al-Dhahabi company. It has offices in capital Baghdad and Sulaimani.",1286,False,https://pbs.twimg.com/profile_images/1559552539162468354/CU4XTM12_normal.jpg,
1599681074460004352,MarlenaGThomp,Marlena🇺🇸,"I am a constant work in progress. Nothing is ever perfect, but everything can be fixed. Never blue, no matter who. #FAFO  No DMs!",1084,False,https://pbs.twimg.com/profile_images/1747565341583265792/mQZmObJK_normal.jpg,
161274233,ChurchLead,ChurchLeaders.com,"https://t.co/P8t3ETwHj3 is dedicated to resourcing, informing, and connecting a community of church leaders for greater Kingdom impact worldwide.",26263,False,https://pbs.twimg.com/profile_images/1451240202861645831/yiHZ73GP_normal.jpg,
1188503616304361472,RadarResist,Michele⛄️❄️🥶🆘Save Ukraine 🆘🌬️❄️⛄️,"#ANTIFA, ANTI-FASCISM,Luv our 🌍,❤️Wildlife 🦍🐘, Married w/2👩‍👧. WE VOTED & WON!~PRO-CHOICE #Biden2024,#1RESISTER, Want✌️,#BLM,#LuvMy2Dogs🐾,❤️Weed,#BlueCrew",34794,False,https://pbs.twimg.com/profile_images/1722380969385025536/WpnlUYqv_normal.jpg,
1396150111500214280,LongCovidPapers,LongCovidPapers,A bot tweeting out research papers on LongCovid from Pubmed (peer-reviewed) and MedRxiv (before peer-review). #LongCovid,1946,False,https://pbs.twimg.com/profile_images/1396152927698497536/nqinuQLN_normal.jpg,
38400130,ChannelNewsAsia,CNA,The official space of CNA - the source of breaking news from Asia and the world. Send news tips to https://t.co/n7LPqIiX5d,1282348,False,https://pbs.twimg.com/profile_images/1119289014719139840/pJBjLkG7_normal.png,
2775998016,HuXijin_GT,Hu Xijin 胡锡进,Media professional | 媒体人,561079,False,https://pbs.twimg.com/profile_images/504912656256352256/swrUCKHO_normal.jpeg,
27202261,Dushan41,Dushan,#Resistance,3267,False,https://pbs.twimg.com/profile_images/1638112772788740096/VtbtTq-j_normal.jpg,
1615513144880922624,gimeunm13426047,q,"I can make all contry , river, sea, 100% CLEAN!!, I am yangjin im",41,False,https://pbs.twimg.com/profile_images/1757948269744046080/hDvyDtcY_normal.jpg,
809775760219090945,TerryH430,Terry,"Proud Patriot and supporter of America, our Constitution, President Trump, our Military, our Police, American Citizens, and Legal Immigrants!  #MAGA",2014,False,https://pbs.twimg.com/profile_images/952188348952645632/Tfl5NgJI_normal.jpg,
2361949622,boyinsiam,citikidd,,99,False,https://pbs.twimg.com/profile_images/514610404098445313/yk1xNbPn_normal.jpeg,
1490174037665980416,Chinabigmoon,القمر 大月亮 القمر .,"🌎🌏🌍 我是一个中國神州神族女人, true Mom of my daughter & water Color Artist       Against no gender difference & Green New Deal & THE ONE *New Nazis* Party & QUAD!",2,False,https://pbs.twimg.com/profile_images/1579612959801761792/THAsOCBK_normal.jpg,
1735368495708422146,KanShi93895,我看看怎么个事,,13,False,https://pbs.twimg.com/profile_images/1737726708827193344/1gL9pxI1_normal.jpg,
116351829,yonhapjp,yonhapnews,聯合ニュースは１年３６５日、１日２４時間、ひと時も休まず国内外の取材網をフル稼働して最新のニュースを入手し、韓国の新聞・放送メディアや政府機関、主要企業などはもちろん、海外の契約会社にも幅広く提供している韓国最大の通信社です。,15606,False,https://pbs.twimg.com/profile_images/750861004393762816/NRxovWsp_normal.jpg,
1636039335261917188,FragrantPansy,Fragrant Pansy,Nazi Lives Don’t Matter,5,False,https://pbs.twimg.com/profile_images/1651239268218548224/DoGDogzg_normal.jpg,
9300262,politico,POLITICO,"Politics. Policy. Power.
Congress nerds 👉 @politicongress 
Longreads and opinions 👉 @politicomag
Got a news tip? 👉 https://t.co/JBzpu58Gx6",4605293,False,https://pbs.twimg.com/profile_images/677177503694237697/y6yTzWn6_normal.png,
26487169,LouDobbs,Lou Dobbs,,2465531,False,https://pbs.twimg.com/profile_images/1458579103725109248/XdX40QNz_normal.jpg,
17594983,RfaCantonese,RFA 自由亞洲粵語,自由亞洲電台粵語部 RFA Cantonese,34219,False,https://pbs.twimg.com/profile_images/1490092439499124741/we8Qtpvx_normal.jpg,
1605028704937197570,GabbyWEUNV,Gabby Winters,I'm keen on news. My focus is on Europe.,238,False,https://pbs.twimg.com/profile_images/1605030216233000960/q4vAvjKZ_normal.jpg,
16973333,Independent,The Independent,"News, comment and features from The Independent. Get the app: https://t.co/xWOfz1lHUd…",3609268,False,https://pbs.twimg.com/profile_images/1500085652309917697/C6VhBAcV_normal.jpg,
1144685334204227584,TheSunUS,The US Sun,"Never miss a story again. News, entertainment, lifestyle and sport, as it happens.",11475,False,https://pbs.twimg.com/profile_images/1214211687567388673/Omwvvn7M_normal.jpg,
2184934963,ECOWARRIORSS,GO GREEN,Why destroy our fragile #climate just to satisfy fossil fuel profit margins when we can go green save life on Earth #Arctic #keepitintheground #climatechange,104863,False,https://pbs.twimg.com/profile_images/534846179717033984/Cw06yZ7i_normal.jpeg,
861838736413253633,KenMast87763989,Ken Ng,,406,False,https://pbs.twimg.com/profile_images/1026035891486126080/kFuf2zJz_normal.jpg,
1519155694284410881,WildmanDawn,Dawn Wildman,"#TCOT #Kennedy24
Christian, Policy director and wonk.  Live in the Soviet state of CA. Constitutional No Party Preference. Coalition For Policy Reform",544,False,https://pbs.twimg.com/profile_images/1536755957857808385/WazRHt0E_normal.jpg,
97107843,farewelltoSodom,饱看湖山,Mercy to the guilty is cruelty to the innocent,5367,False,https://pbs.twimg.com/profile_images/1510050196155117569/u9XKEyNh_normal.jpg,
1033246363146805248,CoverNews1,封面新闻,"For more visit https://t.co/gIqRknJeRI , an official website of the Cover News. Search Cover News on Facebook & instagram. Thanks for following！",283,False,https://pbs.twimg.com/profile_images/1033246872612220929/v3wjuGiX_normal.jpg,
926017956923957248,dGYh3vLsbCgn5mO,small pink,~aaaaasss,3,False,https://pbs.twimg.com/profile_images/1463768907022430208/aZUa7DAS_normal.jpg,
1460420113610551304,pstarsiowr,Piaoliuji,生育堕胎自由，注册一个捐款账户，美国，中国，日本，欧洲，穆斯林，原住民。。。死亡星球,227,False,https://pbs.twimg.com/profile_images/1553370298480619526/waBqCM8j_normal.jpg,
1416751063437385730,am1_news,The America One News,"Unbiased & unwoke news digest for middle America.

Folks are tired of all the spin & lies from the Left and the Right, mostly from the Left, though.  Honesty #1",2420,False,https://pbs.twimg.com/profile_images/1656455777874223105/FIeIe9EI_normal.jpg,
998111540011204609,sukhoisky1,推特总公司党委副书记🇨🇳,有生之年愿祖国君临天下！,759,False,https://pbs.twimg.com/profile_images/1466225893831888901/681IetTL_normal.jpg,
1260881050005315586,zhang_heqing,Zhang Heqing,"Counsellor & Director. Personal views, Rts are not necessarily endorsements. CPEC. China. Pakistan https://t.co/GCM8rAQnqX",374297,False,https://pbs.twimg.com/profile_images/1660859866754465792/5XoJpHtx_normal.jpg,
2548407985,198920042014,任不寐,原名胡春林。1989年起国内流亡。2004年7月下旬受洗成为基督徒，半个月后移民到加拿大，2014年按立为牧师。2019年倡导基督教重建。,21417,False,https://pbs.twimg.com/profile_images/910086897229111296/_jUAL_w1_normal.jpg,
16343974,Telegraph,The Telegraph,"Think ahead with the latest news, comment, analysis and video. 

Subscribe here: https://t.co/jRf9lAo5nY",3400991,False,https://pbs.twimg.com/profile_images/1605188195574026240/XDJv944l_normal.png,
17839398,KenRoth,Kenneth Roth,"Former executive director of Human Rights Watch (1993-2022). Now visiting professor at Princeton SPIA. My book, ""Righting Wrongs,"" to be published by Knopf.",604396,False,https://pbs.twimg.com/profile_images/759478721808068608/F5s3fgyl_normal.jpg,
171802941,9NewsSyd,9News Sydney,"9News, Your News 📺 with @PeterOverton and @GeorgieG.",215047,False,https://pbs.twimg.com/profile_images/1746170657073979392/26ajz1Mp_normal.jpg,
595659586,iguangcheng,陈光诚 Guangcheng Chen,"興天下之力，除天下之害。唯翻牆者得自由。 Author,The barefoot Lawyer : A Blind Man’s Fight for Justice and Freedom in China.”https://t.co/5mTuFRKlvu",171663,False,https://pbs.twimg.com/profile_images/857638289498673152/jFCNn02k_normal.jpg,
39941478,zaobaosg,联合早报 Lianhe Zaobao,《联合早报》网站和应用是新报业媒体有限公司属下的中文新闻与资讯平台。以第三只眼看大中华，客观新闻和深度评析是众多亚太区读者的最爱。 https://t.co/kHH36EdQU6,1314432,False,https://pbs.twimg.com/profile_images/1699090259018240000/QploqfS9_normal.jpg,
23818581,VICE,VICE,"Original reporting on everything that matters. 

Sign up for the VICE Newsletter: https://t.co/j8Sv4pBRuV",1954547,False,https://pbs.twimg.com/profile_images/672036189273120768/4_Esv2H4_normal.jpg,
16666806,UPI,UPI.com,United Press International (https://t.co/MM7mK34kz5) delivers breaking and other news from around the world. We've been in the news business since 1907.,51554,False,https://pbs.twimg.com/profile_images/1123301685697363969/Cm5Yt_3N_normal.png,
1706688097344430080,supersnake2004,陈云,,14,False,https://pbs.twimg.com/profile_images/1706688186427330560/-aXHAqvB_normal.png,
1051832438,Unplugnukes,Unplug Nuclear Power,A grassroots movement to punish the utilities for pushing nukes by using as little electricity as possible on 3/11--Fukushima Day,767,False,https://pbs.twimg.com/profile_images/3048604145/5a835de5cabf29f18b96c20e2af82cc9_normal.jpeg,
143810986,dw_chinese,DW 中文- 德国之声,德国之声中文官方推特：德国国际广播电台中文资讯服务，来自德国，介绍德国，聚焦华语区时政、经济、社会新闻，为您提供多媒体信息服务、背景报道、观点评论。欢迎积极参与互动!https://t.co/sd6bL3b5BX,1148265,False,https://pbs.twimg.com/profile_images/905053498173214721/3PZLD_5D_normal.jpg,
1651431260835950593,zhangji77560613,清风竹（互fo100%💯💯💯💯）,爱国家，关心时事，关注全球热点，传播中国好声音，讲好中国故事。互fo100%回关。💯💯💯💯💯,19882,False,https://pbs.twimg.com/profile_images/1654322443673309184/zsPvyWS5_normal.jpg,
1570480007151251456,ChinaNewsVideo,China News Video,This account searches for and posts the latest English language news about China from around the world.,310,False,https://pbs.twimg.com/profile_images/1570481521089482754/5XE2KKXb_normal.jpg,
46574977,ChineseWSJ,华尔街日报中文网,"感谢您关注华尔街日报中文网。我们有上千位专业记者与资深编辑遍布全球，为读者提供24小时最可靠、即时和深入的市场动向，政商时事，科技趋势和前沿思潮。欢迎阅读并分享见解。

尽管全球局势瞬息万变，一个可靠的信息来源仍能助您洞悉全局，运筹帷幄。前往https://t.co/Ay39I3A0HH成为会员，尽享赢得全球核心决策者信赖的独到见解和深入分析。",2700197,False,https://pbs.twimg.com/profile_images/1037219311130234880/KXlUBc9N_normal.jpg,
2467791,washingtonpost,The Washington Post,Democracy Dies in Darkness,20068527,False,https://pbs.twimg.com/profile_images/1060271522319925257/fJKwJ0r2_normal.jpg,
16834659,SkyNewsAust,Sky News Australia,Get real news and honest views with Sky News Australia. Check out all the ways you can get Sky News Australia at https://t.co/ETTRr5u8Y6.,690111,False,https://pbs.twimg.com/profile_images/1551709001154699264/q1Ghj_fe_normal.jpg,
828402740527194116,stevieanntas,Stevie Ann,"Feminist, pro-choice, progressive, suports BLM, end deaths in custody. LGBTQ+ ally,
I am a mother of 5, grandmother of 4.  Chronic illness. ASD mum
She/her,",1871,False,https://pbs.twimg.com/profile_images/1293745363044536320/8d5e1FLW_normal.jpg,
1067774095,korean_info_,韓国語教室ANC 大阪 翻訳 通訳 講師派遣 オンラインレッスン,"淀川区の韓国語スクールＡＮＣ。月謝制（４回）なので安心、低価格（8,000円～）で質の高い講師陣、今月中なら、入会金割引キャンペーン中でお得、少人数制（～４名）だからしっかり学べて効果的：プライベート・グループレッスン、シニア・ジュニア・小学生・中学生・高校生・親子レッスン、翻訳、通訳、講師派遣、オンラインレッスンなど",6192,False,https://pbs.twimg.com/profile_images/3089753541/c86c1ece77df46734eb67b3121f7e516_normal.png,
1586432641590595584,jwdrjim3111,jwdrjim3,,5,False,https://pbs.twimg.com/profile_images/1586432862299066370/lPfz8PYF_normal.jpg,
1617586709709082626,Atalley16825641,Atalley,,18,False,https://pbs.twimg.com/profile_images/1617590230890221568/OEApWcd9_normal.jpg,
22255728,YouGottaVote,YouGottaVote,"Study, read, understand how your federal, state & local governments work. Keep informed. Participate; communicate. #VOTE",2724,False,https://pbs.twimg.com/profile_images/1265638028275572736/N_ZNmqi5_normal.jpg,
1613731590680580098,EnoughDemBS,EnoughDemBS,"#MAGA
#BlueLivesMatter
God fearing , Troop Supporting, Pro Life, Pro 2nd Amendment 
MAGA,No DM's means NONE!
If you see a meme you want to copy feel free",2143,False,https://pbs.twimg.com/profile_images/1618559731815047168/bhIdhBzS_normal.jpg,
1551422074215874560,MikeRTexas,Miker 🇺🇲,"California defector, Proud Texan - Survivor of 'The Winter of Death, 2021-22' -- frog/fren",1751,False,https://pbs.twimg.com/profile_images/1626410884624011266/9teDT7_O_normal.jpg,
817843467980251136,DJMuggymug,Muggymug 🇺🇸🇺🇸🇺🇸📣👊🏻,"Democrats are moving us towards a 1984 society. If you’re a man that voted 4 Hillary, then I can’t help you. 😆 If u post your pronouns, I still can’t help you.",248,False,https://pbs.twimg.com/profile_images/1280364897189199873/zQWKOfg-_normal.jpg,
1321785871289389057,lionelzeng_,Lionel,"🐾 Big on pets | 🏖️ All about those beach trips | 🍜 Food’s my jam | 💼 Money management pro | 🐱 Rocked 18 years with a kitty, shooting for round two!",3,False,https://pbs.twimg.com/profile_images/1718130965263093761/gnjeDj9w_normal.jpg,
43127029,TeamTrumpFan,American4Trump,"POTUS Trump will always have my Support! #MAGA #Trump2024
 NO DM's Please!!!! #FBJ #PedoPeter",1522,False,https://pbs.twimg.com/profile_images/1695897444532297728/-1mIGVw7_normal.jpg,
1497093214133624833,JRobertoPina,José Roberto Piña,Latino man living in San Francisco. Navigating the zombie apocalypse.,161,False,https://pbs.twimg.com/profile_images/1519882678996144129/K2XXEqBb_normal.jpg,
1702351146679943168,uk_primaries,Democracy Is Rigged.,,14,False,https://pbs.twimg.com/profile_images/1745582407007244288/0go163E2_normal.jpg,
935570748286136320,DrPongs,Dr. Ulrich Pongs,German Teacher. Publisher.,299,False,https://pbs.twimg.com/profile_images/1650166934015471616/uahWbHrM_normal.jpg,
134412727,jojjeols,Jojje Olsson,"Writer in Asia since 2007. Reporting for Swedish media, publishing Sweden's biggest newsletter on China and working on my seventh book about Taiwan.",20759,False,https://pbs.twimg.com/profile_images/1706151424462360576/QlWrsqXR_normal.jpg,
1702871060541001728,DouglasBis56806,Douglas Bishop,,20,False,https://pbs.twimg.com/profile_images/1707774558890024961/j4QrDjN5_normal.jpg,
1094420053909327873,_imyour_koki,Koki Ito 高麗大学・政治外交学科,TOPIK6級｡'21.06~'22.02 ソウル大語学堂(研究班)卒業🇰🇷 '22.03~高麗大学・政治外交学科(D2)🐅 '21.05.15~ソウル在住。大分県大分市出身。関心事→日韓関係・韓国政治・日本統治時代の朝鮮。相方さん→@honokainitaly,2620,False,https://pbs.twimg.com/profile_images/1181943448795938816/WptukPc7_normal.jpg,
3868846512,JarretFink,Jarret Fink,"I defend rights, even the ones you don't agree with.",63,False,https://pbs.twimg.com/profile_images/1620708771969515520/1US0D9yy_normal.jpg,
2916526209,Wwolfhunt,Bill wolf,Surgeon. Father. Patriot. Moderate. Dog lover. Virginian.,1591,False,https://pbs.twimg.com/profile_images/1685692557706059777/SN97Vr7u_normal.jpg,
1653454541767966735,zhngjic99177098,郑家纯,,2,False,https://pbs.twimg.com/profile_images/1653457890521301002/W0JHaVAn_normal.jpg,
229174232,Observerbytacti,宁静的天🌿Peace,互fo🇨🇳／非静态美少女／辩证唯物史观拥护者／坚持己见&从善如流／事物螺旋上升发展规律观察者／Follow back／Rational thinker／Dialectical observer,1160,False,https://pbs.twimg.com/profile_images/1597554783996456960/A7wKX_Uu_normal.jpg,
1463331640231411715,geoffrey89,J4 Rey,,22,False,https://pbs.twimg.com/profile_images/1463331745688797185/YZRLiX1h_normal.png,
1342694295569129472,forrestchin1,forrestchin,,88,False,https://pbs.twimg.com/profile_images/1342696587366199296/N_2vNgN__normal.jpg,
1650835839788920833,yixiao_w,弋骁 王,,15,False,https://pbs.twimg.com/profile_images/1665252490693206016/JrnpIWeq_normal.jpg,
707965327611699202,Flyck66,Kealan 🗽,Counsel | Crisis | Consultancy,3704,False,https://pbs.twimg.com/profile_images/1587931584161882115/Z2EEvJVb_normal.jpg,
2306803503,EscaflowneClown,Jason (Emperor T'Challa),"Black. Marvel |Anime|Manga|Comics|Black Panther comic stan| T'Challa, Sam Wilson, Blue Marvel, Shuri stan|   snapchat: onepiecefan350 instagram: OnePiecefan350",3939,False,https://pbs.twimg.com/profile_images/1573414905562251264/oFXJdPFp_normal.jpg,
1258539496313888769,rick57777123,rick,,76,False,https://pbs.twimg.com/profile_images/1258557609977827328/BwcsMkWD_normal.jpg,
946379420964618240,highiqreffan,The REFFAN 🏀,"A handsome common sense conservative, loves sports, hates refs, loves Van Halen (David Lee and Sammy), loves Trump, hates snow flakes, hates Maine winters!",672,False,https://pbs.twimg.com/profile_images/946442334044131329/KPn9QseQ_normal.jpg,
1579267240285048838,sal_tli,Tharant,DO NOT REPLY,1,False,https://pbs.twimg.com/profile_images/1580496436176748546/J2EhDly9_normal.jpg,
2922809525,ArAustinr59,austin rodgers,In a relationship. It's very complicated,5,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
1540152715564556288,caketaster404,Taobao Finds +PLUS+,"Hostile Foreign Forces.

Submissions welcome.",139,False,https://pbs.twimg.com/profile_images/1691023798093680640/ftGC8lvk_normal.jpg,
30736021,RealEricGiese,Eric Giese 🇺🇸 💯🍊,"Trump! Make #Nevada RED again God, Country & guns! Love: Good food,whiskey, & women. Proudly blocked by Maxine Waters! Pronouns toxic/masculinity #UltraMaga",28651,False,https://pbs.twimg.com/profile_images/950062682891104256/xarv1nJf_normal.jpg,
901916566203146241,MichaelEliasso4,🌊Michael Eliasson🌊,🌊 DEMOCRAT🌊 R.I.P. CHESTER BENNINGTON. U WERE MY HERO💕 ✊UKRAINE🇺🇦 #BlackLivesMatter #LGBTQ ALLY 🌈. 💕ND🏈Boston Celtics🏀Yankee⚾On Spoutible. Same handle,27304,False,https://pbs.twimg.com/profile_images/1623886201110290438/i6BJtiW9_normal.jpg,
1656270915406053376,INALAU870128,INA(互fo),"(互fo必回未回请私信或者评论)A girl loving nature, culture and learning English,is  looking for international friends to practice English. Welcome to follow me .",1768,False,https://pbs.twimg.com/profile_images/1656279167581798406/zRC2Sfnz_normal.jpg,
1478396318217379852,OmegaQuay,Omega Quay,Interesting tidbits,187,False,https://pbs.twimg.com/profile_images/1478401211518750720/4RTxVHJk_normal.jpg,
1320315469182582784,keshavs_journal,Keshav Kundassery,"MD/PhD student @uclacaltechmstp || medical anthropology, harm reduction, political philosophy || @DSA_LosAngeles",263,False,https://pbs.twimg.com/profile_images/1320317038502375424/XJ-z6vD7_normal.jpg,
1517978818132135936,seattlebrief,seattle newswire,"News and commentary aggregator for Seattle and Pacific Northwest, drawing from 50+ local sources across the spectrum. NEW v2.0!",597,False,https://pbs.twimg.com/profile_images/1519363728013070336/HWPmQn2V_normal.jpg,
889315605009936386,panny_anna,Anna Panny,🤡 Heal the world,10,False,https://pbs.twimg.com/profile_images/1482990027764236290/-rKyHsQ6_normal.jpg,
1713858945587253248,TianKan32100,看天下,简单生活，快乐种树！,106,False,https://pbs.twimg.com/profile_images/1713865872786481152/Ic6sGVEw_normal.jpg,
1626904404,NoahBookbinder,Noah Bookbinder,President of Citizens for Responsibility and Ethics in Washington (@CREWcrew). Former federal corruption prosecutor. Fighting for an ethical democracy.,79371,False,https://pbs.twimg.com/profile_images/1049716354746654722/j0mPBr_V_normal.jpg,
15559783,colleenaschwab,Joe Biden is a Republican🇵🇸,🇵🇸🇩🇪🇦🇹🇮🇪🇨🇳🏳️‍🌈 🖤💜🤍 #Socialist #BLM #M4A #EatTheRich #FreeWhistleBlowers #ProUnions #LivingWage #BothPartiesSuck #CatMom,2513,False,https://pbs.twimg.com/profile_images/1487916172087476227/dNlqeTRe_normal.jpg,
